label,url,filepath,width,height
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHxfiz4Oo6Jin5ybKn0nYEcPnCWa5SNzcHzQ&s,image_dataset\Panda\Panda_18.jpg,301,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXSroq_HfvTCUBKgmz65Tfp3ZScKWIZ-N_xw&s,image_dataset\Panda\Panda_19.jpg,299,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjomx6vOFG3tOSlj5-BtpujVpHagUsbsE_MA&s,image_dataset\Panda\Panda_20.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKHofu-mI8Ns5mMfC24SFG2daD92hxIParvQ&s,image_dataset\Panda\Panda_21.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAX9e1qLZPXedgTFsm-4gsUvOWEoknrBDAxA&s,image_dataset\Panda\Panda_22.jpg,318,159
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKd_znjIYSsjPAqdqqLbgk9LXajyhhuMi6TekgBjfy_svAfD1SqMui&s=0,image_dataset\Panda\Panda_23.jpg,50,50
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5YQjG0Mot_uGgAfoJoVHGU5YN-BAfVk6uQMzs8x66&s=0,image_dataset\Panda\Panda_24.jpg,50,50
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLZMRsefylGNPaVTphDB0w0C3yRYbG7ePc392aqwniqrFFqDIn_EIm&s=0,image_dataset\Panda\Panda_25.jpg,50,50
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQU3vu9rycArEuy3pVhUvImeQQwcU-P63hT-g&s,image_dataset\Panda\Panda_26.jpg,225,225
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBj5XIKGUqxoeFuLkk3QREGvpXce8fzxAUpA&s,image_dataset\Panda\Panda_27.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKuuf1lQXEoMrtlx2PTwWbwSRUbIvUEuNh_g&s,image_dataset\Panda\Panda_28.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRI5uL8pZ7YFRevhnkZd5v-jCypfS7LiXFtA&s,image_dataset\Panda\Panda_29.jpg,305,165
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYgRvm9V0uP4_pufiBdxrazkknP_6EhFex0g&s,image_dataset\Panda\Panda_30.jpg,259,194
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF0t_ZPDPq2jQHKX4T8POeTiYHEHPeeBn91w&s,image_dataset\Panda\Panda_31.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJTg8eXRCRQdsR5lJBMwUFD54lxF8k-41wnQ&s,image_dataset\Panda\Panda_32.jpg,272,185
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEkalLY5JlehURfNE8DDNFTbf5D7NnXVF26g&s,image_dataset\Panda\Panda_33.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxIipxVVTbyA-H-elbMilwscR4vD1JGpJ-yQ&s,image_dataset\Panda\Panda_34.jpg,318,159
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0ojmCYXTxTPFwAYFou-RzL1x6C2sirZed7g&s,image_dataset\Panda\Panda_35.jpg,224,224
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQWxY82997RPAcIZcUTwTrGaBth5fkFy3_EA&s,image_dataset\Panda\Panda_36.jpg,290,174
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIY3zlp3POvkklYfM_7XZ_U2cphPgT5MiN4w&s,image_dataset\Panda\Panda_37.jpg,402,125
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt8UwXJvRUP61FhYD1sZav5xvtht7opxZyFQ&s,image_dataset\Panda\Panda_38.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGuyUqPqwX2-yN2nbGlComv4jSowVE_uvl_g&s,image_dataset\Panda\Panda_39.jpg,190,265
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0IS3m0pEDV-cndUl6xrGJoNOPmRBfsrOONA&s,image_dataset\Panda\Panda_40.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSimfKKDMSLtQ4xeS46wFgzX3OdsKPSufbMag&s,image_dataset\Panda\Panda_41.jpg,225,225
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyOzXXAmsPZFUHm7gpHYAiPzEGsPlkrw_jLA&s,image_dataset\Panda\Panda_42.jpg,224,224
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTBUgMyACjlEfbId1KIGZoqDTRPTmgm9HsHmg&s,image_dataset\Panda\Panda_43.jpg,214,235
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrBjI2mJUy8S9pS3F1RSD3Qm0BXpm9cvjYag&s,image_dataset\Panda\Panda_44.jpg,225,225
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkVzEMF8361XRj8scnAbZHDhl1xurbcjP8FA&s,image_dataset\Panda\Panda_45.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS58RNjZoY_Xipg_QdZjeM-7EY1DvpUOSYGVA&s,image_dataset\Panda\Panda_46.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6BarOCWa8fKDsGFFO88yqwB8daBqnJjFynA&s,image_dataset\Panda\Panda_47.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKIP-y2LWlJ4i7qwE2njTDsJGBlt-Iwte5Ag&s,image_dataset\Panda\Panda_48.jpg,299,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuNGu7Kuf-l3v8JwGS0jjL3GOOPrUIYBpJsQ&s,image_dataset\Panda\Panda_49.jpg,271,186
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmLoK8xG1FgGToQciOOob5OcdUpge3r0GOHEVL5J0W75vEchGrpuXC&s=0,image_dataset\Panda\Panda_50.jpg,50,50
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK8giF941g5aG-AlqcQn7_MdK_08GBbU13idD5O2_8cEspRJx_EGCoti3M&s,image_dataset\Kangaroo\Kangaroo_1.jpg,46,46
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu6UW0zh63Tf_dxQYvG2f9XVA-Gs6PyHpCY6LHN1X4OjLc_enZFtmodApi&s,image_dataset\Kangaroo\Kangaroo_2.jpg,46,61
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSco0q_t_TLNoUjveunFFwmE-G8-ECHpzQyW7n_gJUEq9ykN0aPk9j_6Ot0&s,image_dataset\Kangaroo\Kangaroo_3.jpg,82,46
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfDt7NXJGUhP89SGxasKJ-NsedrR0RsU5xxw&s,image_dataset\Kangaroo\Kangaroo_4.jpg,299,168
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROUiIJs0fY6svg30Tu92c47iuJsa1nFWkwJw&s,image_dataset\Kangaroo\Kangaroo_5.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxT3iQTVxkAgPpS8BuYFbvzngbQcSKhOmTvw&s,image_dataset\Kangaroo\Kangaroo_6.jpg,168,300
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQANaBIYpgz1x3a1duJX670AWYbivOjWKDFSA&s,image_dataset\Kangaroo\Kangaroo_7.jpg,259,194
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR14HBPof9FjBIsGsyTS1zx-Ki_tTIjPpDsRA&s,image_dataset\Kangaroo\Kangaroo_8.jpg,270,187
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9TLXdFFO-EbqmgHV9Xgn0S9kHrpMKrfOGhw&s,image_dataset\Kangaroo\Kangaroo_9.jpg,259,194
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVGocC9mmfUhwTFYAlMYpEKLu2aeOFj4Fupw&s,image_dataset\Kangaroo\Kangaroo_10.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_WBosC2xJFD9CzZ5-jmmrG9nsuKb48HFCvg&s,image_dataset\Kangaroo\Kangaroo_11.jpg,197,256
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTzx9r7SAI9bJozk8U6saJKcpZI37iGeiwQA&s,image_dataset\Kangaroo\Kangaroo_12.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyh30Yx5B6AplnAfwtsZrVTHB8AhqU2o7n_A&s,image_dataset\Kangaroo\Kangaroo_13.jpg,251,201
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSF_DoC0Myc-NH8jqH1AvxWrcKR83wA0xyjXQ&s,image_dataset\Kangaroo\Kangaroo_14.jpg,259,194
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2eP-pH_FwlYt8YqQuBSequYzBrbMe3IZCMw&s,image_dataset\Kangaroo\Kangaroo_15.jpg,183,275
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkkzCfCH1PjkhAEng06Eg3FV6GSoQtVeMRJw&s,image_dataset\Kangaroo\Kangaroo_16.jpg,194,259
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJCgRVmUq93Ll71Y2GWagdj9SW_YD2aDN5Ng&s,image_dataset\Kangaroo\Kangaroo_17.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfy225OGescWfZZ0EQfCzmtuNU5acgY-zPmw&s,image_dataset\Kangaroo\Kangaroo_18.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSL3u-iFbqNEl_b_l5xQh1yt7pJn156YOJ-cw&s,image_dataset\Kangaroo\Kangaroo_19.jpg,183,275
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbrwGrM2uipZ_pZ9Cr5gq1bvtewMHkZnUpYQ&s,image_dataset\Kangaroo\Kangaroo_20.jpg,272,185
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQc7nKqaVIzLfbTJcpKKtkz41EgcsQkuKD8iw&s,image_dataset\Kangaroo\Kangaroo_21.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZ9In1Mfd5gejBR87808sjiX0MzhK_AKjnwg&s,image_dataset\Kangaroo\Kangaroo_22.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRObj1Fkar-VWjVEFX1ui0k4Qih-f9RHgYsY_iolo5I&s=0,image_dataset\Kangaroo\Kangaroo_23.jpg,50,50
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5oay4silNQnW7v0UAK8s7eb-lGqHeM9rITj82w9G-&s=0,image_dataset\Kangaroo\Kangaroo_24.jpg,50,50
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQsPJk1os_JUb4OhTm7_yCfvh9_XRH_qUNIXed7TfFGURu344R1SI5&s=0,image_dataset\Kangaroo\Kangaroo_25.jpg,50,50
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdzFaXW4NPsVgwaEnKbUwpblB3zRrv-WNysA&s,image_dataset\Kangaroo\Kangaroo_26.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQDRL3w6fyLK7kZcrwUA-WXKzHP6A04wNH2w&s,image_dataset\Kangaroo\Kangaroo_27.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQL8Nvi9WYd86_J0_xyn26sUlfeL4hCdTfUQ&s,image_dataset\Kangaroo\Kangaroo_28.jpg,194,259
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbOEVhajjorydlTwikXPH7CESwqd19CDLXNw&s,image_dataset\Kangaroo\Kangaroo_29.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjNjpSPC78OFsheoHPGx97-pLzFA4EUr1hZg&s,image_dataset\Kangaroo\Kangaroo_30.jpg,259,194
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwRY9dc_ff98ewY_eZA7PoQ7jC-p-qvgXQ9w&s,image_dataset\Kangaroo\Kangaroo_31.jpg,251,201
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp8MdWusFhNbDdoj3kPPNJftDsri8Uqv3o-A&s,image_dataset\Kangaroo\Kangaroo_32.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxMvXHMqy2cZIvjJUhuWDSSfBWdFB6pxnwqw&s,image_dataset\Kangaroo\Kangaroo_33.jpg,263,192
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZrgxGnTnAYbuIhbP1gN2ebbdJUxFBTsJB6w&s,image_dataset\Kangaroo\Kangaroo_34.jpg,201,251
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcib-URoPpIttoZGBDGt_8Dv1JfKf1qsqPbw&s,image_dataset\Kangaroo\Kangaroo_35.jpg,276,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLBr6qYat60z_TBkGuii0xdfLLvJblDpwHVg&s,image_dataset\Kangaroo\Kangaroo_36.jpg,300,168
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDJCPdLVT9kbmkmYSOiFbnE99WAXhvuq5JUw&s,image_dataset\Kangaroo\Kangaroo_37.jpg,168,300
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8Nib_-G1tc-sJts5wcohOXk1E154DGFimSw&s,image_dataset\Kangaroo\Kangaroo_38.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlr1eawVF_ThLjTvgtOhkjDBupy8-xVlRfQQ&s,image_dataset\Kangaroo\Kangaroo_39.jpg,266,190
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPT6nirmBPfcK6amOMg9g5sxAF7wBELakN6w&s,image_dataset\Kangaroo\Kangaroo_40.jpg,269,188
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXe-9bS0B2slfv7fFUnm0BNrzzWpPJpuRPYw&s,image_dataset\Kangaroo\Kangaroo_41.jpg,300,168
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpcWnjeKQul7wilq_0geGyZ-LateoRy7goFA&s,image_dataset\Kangaroo\Kangaroo_42.jpg,225,225
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXv9zpxCvGkvD288Mv9nCmRdzg29o77qVTNQ&s,image_dataset\Kangaroo\Kangaroo_43.jpg,277,182
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMc0MaO8nWaoOpoLHGpi7tcp4FjgffqaC_qg&s,image_dataset\Kangaroo\Kangaroo_44.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQflNcr_ai1HiTTYdcapsX-B7apQAEArkzmEA&s,image_dataset\Kangaroo\Kangaroo_45.jpg,218,231
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrh3XvbMnxAeZ_veOSypp_O6HhyF01vR0U3Q&s,image_dataset\Kangaroo\Kangaroo_46.jpg,275,183
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMGns-kxWH9b9apclc-g-pj9Lq_qn-4MxuUQ&s,image_dataset\Kangaroo\Kangaroo_47.jpg,177,284
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBkakHH4q-hGwb5RegJ-IKP7zT6OYiRQplKw&s,image_dataset\Kangaroo\Kangaroo_48.jpg,194,259
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqsSD4UGjueBDZtLR22HdjLWZbKT9dx9tI6g&s,image_dataset\Kangaroo\Kangaroo_49.jpg,242,208
Kangaroo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCJT2ykvDFOYjvxwoyVPnT3tEqNd7J874_wEHvfwnB&s=0,image_dataset\Kangaroo\Kangaroo_50.jpg,50,50
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0mPk6GPyzsN3YEpWT2-j_FXVgBryzUZyDeH8-jcWyHRK4chqKrtlrVE0U&s,image_dataset\Zebra\Zebra_1.jpg,46,51
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQfvp5KfZNMi3xtQ7lfkEJH3Cxdee0lOw_HYDvZXuNJoj5EPw77b22YkPx&s,image_dataset\Zebra\Zebra_2.jpg,46,69
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy-29qmiOMOgf2hOJn-gNXsyXoHZ3evqVE_AcLfKiPqyuoOwBh0UxdQxQ6&s,image_dataset\Zebra\Zebra_3.jpg,46,69
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXnSfxCZOwxaGn96qpuFLtnX7Kv30j26TFHw&s,image_dataset\Zebra\Zebra_4.jpg,189,267
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvr4MfUJJLO0wLn_9kG0tL8sNds9UXHFEuTA&s,image_dataset\Zebra\Zebra_5.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS86kqTwLbg7rrGh1BpKFlyTILYc3DxLV9n_A&s,image_dataset\Zebra\Zebra_6.jpg,316,160
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRhXx864J3eadJvh9oKa3LS4vfvtXi7du6LA&s,image_dataset\Zebra\Zebra_7.jpg,259,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKp0Zy3T2IczPqT88x4kTfkTUyrUj4pgh3hQ&s,image_dataset\Zebra\Zebra_8.jpg,260,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRM3jZq2rB7V3Rz93cg7xgqb3TGjJguR_ZkhQ&s,image_dataset\Zebra\Zebra_9.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU1Tp4HCGg2-u7QP7Mcbyp7E_9za8evHyX0A&s,image_dataset\Zebra\Zebra_10.jpg,269,187
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5HxXUYYpq682yoYZ2aE89kzoQUR8SfqwTDA&s,image_dataset\Zebra\Zebra_11.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMkPIM7LZLW__S5y8TrmuuIoAqG5fLhWGKrA&s,image_dataset\Zebra\Zebra_12.jpg,237,213
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKBSSxYq2hYO7GQPbsHDnnpywLxYWYwbhDkA&s,image_dataset\Zebra\Zebra_13.jpg,246,205
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4QDZr7t4KBXYvzA_VcH0nX9IOai0CjMO-qA&s,image_dataset\Zebra\Zebra_14.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjzmLq7hIa-ctjCXH3mjQyyGpB4BLnukP_OQ&s,image_dataset\Zebra\Zebra_15.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSftfcEznyl0F8d-XjrJX1VU2KE-IMRqU-zFA&s,image_dataset\Zebra\Zebra_16.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjkmSd_JSUF2d6ZMY37gTFY7tVtKzcsv95cA&s,image_dataset\Zebra\Zebra_17.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUHNsiid5T9wO5gYRQk5QpJaALS0gptuVcUg&s,image_dataset\Zebra\Zebra_18.jpg,326,155
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyByKSiGVb2CSPqAC5zW0uSI2Vj7_aIrScgw&s,image_dataset\Zebra\Zebra_19.jpg,212,237
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTr6zNFdqQqaRX3y3cYCOJzFo-oogF8KfRGqg&s,image_dataset\Zebra\Zebra_20.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTB0WHEY1-wPp5HdkMh3l5NR2Aoq4ykDL1XuA&s,image_dataset\Zebra\Zebra_21.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3n22x5thNXRFXUlkc3fMFGNdmeU1bNY-zgw&s,image_dataset\Zebra\Zebra_22.jpg,268,188
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdY2g0KxQOKtOrOVywEgaziIg5GJK-PKW_qg&s,image_dataset\Zebra\Zebra_23.jpg,259,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQc4CNwE2P4vQ5jwAk5L78GhDOIJBDbx4n63cDtrZkCV9c0bJnjUp-E&s=0,image_dataset\Zebra\Zebra_24.jpg,50,50
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQROaQ6pA40AGt5aUiXEc_CRsU3ug1ohfIdSFevZwcul8K5CHDTnGtk&s=0,image_dataset\Zebra\Zebra_25.jpg,50,50
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZsvTs34BbscndQ497jdSqUi7QlviyeExdNHAXQGtImz98PeJd3jSk&s=0,image_dataset\Zebra\Zebra_26.jpg,50,50
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm7ljn4-dmIoX6beHzimgmHy7mmyp-mbc_Eg&s,image_dataset\Zebra\Zebra_27.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTn91AyPceY4AjwhHM3It3UGcYbdR3Kq3BiMw&s,image_dataset\Zebra\Zebra_28.jpg,278,181
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ0AOrGj3Xc4NCqjUvSW86B6db2ilDfUJrdQ&s,image_dataset\Zebra\Zebra_29.jpg,298,169
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5jxsnmLNso2pCbtSYlM9lzTXDnONnu3etdw&s,image_dataset\Zebra\Zebra_30.jpg,225,225
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjjiYU9g2_GTk50DTZ17kFRDEMO8R2KawHLA&s,image_dataset\Zebra\Zebra_31.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjfUTCjmwl82x3FTFL9adbwvhntwDGjs45VA&s,image_dataset\Zebra\Zebra_32.jpg,270,186
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCh8SaPuTSFAvChMKmgFyMMEdj0DcCHVg-ng&s,image_dataset\Zebra\Zebra_33.jpg,253,199
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjj2vjUJX0Op42CKuzHv94UXtzW-ojjdF-DQ&s,image_dataset\Zebra\Zebra_34.jpg,259,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTG8dt0ign_sOVhYNej3dmDHvGmuFNlzkmWlg&s,image_dataset\Zebra\Zebra_35.jpg,259,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRu421hs0F2NRCaqxVTe97Gt7iGmnhYyhKe5Q&s,image_dataset\Zebra\Zebra_36.jpg,194,259
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV68YvHGpCZkkHY3Ltfxlc9EHA2o1hNDFEaA&s,image_dataset\Zebra\Zebra_37.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgCgt5Ue0QlVCw-r8f46GPweSMGminIE0QRQ&s,image_dataset\Zebra\Zebra_38.jpg,259,194
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSChbFW5VUKlyUKgTf-Wvjbggz21ww7kARmnw&s,image_dataset\Zebra\Zebra_39.jpg,225,225
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJSNY9EdS3qwBdsTJPvUSuDpgKNKfClmf3sw&s,image_dataset\Zebra\Zebra_40.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDO2Tx7EwnuqcEsIZWeV9-4nT_il_kwh8QKA&s,image_dataset\Zebra\Zebra_41.jpg,225,225
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQycDCYYJVBZmmPhJVGpRzbZIBS8C1ilY-dPQ&s,image_dataset\Zebra\Zebra_42.jpg,263,192
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlFd7cIHFOxsXVrhitpk-kpQysEe3l4sDScA&s,image_dataset\Zebra\Zebra_43.jpg,207,244
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxWvE7FX9qF-gZESua8hZ6h-fUOuqa7bt-yw&s,image_dataset\Zebra\Zebra_44.jpg,300,168
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAm0x6J3d2VDdismxT5ZESWxK74NYNnYDmQA&s,image_dataset\Zebra\Zebra_45.jpg,200,252
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8pOGexQwVV9K3VjTm8PElgyBbyykBwT3FBg&s,image_dataset\Zebra\Zebra_46.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTI9vD7S50EmKatc1iOFDxqdXeySwPj5Bywlw&s,image_dataset\Zebra\Zebra_47.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNSLapjIZlbjiU2XLv7E7jpKtvUhEQYMZKVA&s,image_dataset\Zebra\Zebra_48.jpg,275,183
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzuiWJryAU8dCIsyShxCweBZQ-_l-tl9bzUg&s,image_dataset\Zebra\Zebra_49.jpg,194,259
Zebra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5BnDHiCHc0Lm9zkiGlPDd_cnd7KT44VqFuQ&s,image_dataset\Zebra\Zebra_50.jpg,202,250
